income_level,env_identity_score,freq_ev,freq_hsr,diet_type,appliance_efficiency,freq_waste_sorting,freq_reduce_disposable,income_numeric,direct_rebound_score,psych_rebound_score
Low,49.185448372951555,0.21198152079926136,0.7494857881902802,Omnivore,2,0.4055910150263809,0.7849055785328476,1,0.6512957448401308,0.5409141515258388
High,100.0,0.640225241522392,1.0,Vegan,5,0.8509408438759326,1.0,3,0.7219166492614566,0.9310901586942956
Medium,44.43012967516155,0.31813253133349084,1.0,Omnivore,5,0.08874352188753826,0.17620519674033044,2,0.8609848969768268,0.4093361467069395
Medium,39.693679879353624,0.9565277490780091,0.8146702579540646,Omnivore,4,0.0,0.546066446720517,2,0.8387118847887247,0.4033056067583598
Low,71.01715117501827,0.8890739828816936,1.0,Vegetarian,3,0.4254148529766792,0.5966815974585162,1,0.2830913568509958,0.8240280450151296
Medium,28.84320219339189,0.7240087921615539,0.6442783375571676,Omnivore,4,0.5166498581634522,0.0,2,0.895309893276354,0.4471880695633133
Low,56.47089135041342,0.18596322405813182,1.0,Vegetarian,5,0.5797370992555259,0.11610381571981909,1,0.6344447070764745,0.6166910265069867
Medium,92.18737387614732,1.0,0.9150021257127487,Vegan,5,0.8258444174850301,0.6989032002596766,2,0.46500509209008856,0.9627796326306144
High,36.82596116769899,1.0,0.4613548132603772,Vegetarian,3,0.16034081811866532,0.586876911073203,3,0.9380238934929372,0.605128484369024
Medium,30.2705327139193,0.1636418413279237,1.0,Omnivore,3,0.5549179001780911,0.10016918106782371,2,0.8237823028028783,0.4362181470794627
Low,37.512281970634525,0.8711703319609725,0.5754964855320419,Vegetarian,3,0.24678666215145637,0.5496490202543329,1,0.758200481802303,0.5908294462816869
Low,73.47539352520478,0.37224753637047125,0.8707810764704855,Omnivore,5,0.5657329857665263,0.7053374480583416,1,0.2845519199200762,0.6174140290009461
Medium,76.87165079978719,0.18086974583210605,0.7132188865296132,Omnivore,5,0.3903460091434297,0.14922349489754644,2,0.3984025809526712,0.560993656927328
Low,52.31116804532237,0.65682230651421,0.9243934405173416,Omnivore,4,0.0769036279102196,1.0,1,0.7272872683382005,0.5067319216636913
Low,70.24818606001604,0.7538046593843306,1.0,Omnivore,4,0.7947585275838753,0.9438821000389772,1,0.33232403775740166,0.5906951556858246
Medium,80.85382991267984,0.1949320095656181,0.42978269842816885,Omnivore,2,1.0,0.25123232548309427,2,0.25996075728366225,0.714311555802904
Medium,86.81019621644738,0.41885180893658236,1.0,Omnivore,5,0.9273838938780032,0.8431987089054116,2,0.44160263580155057,0.7659596342030022
Low,56.30497078230228,0.9928144622555386,0.2854509109007768,Omnivore,4,0.6196834167427256,0.9119879948578147,1,0.716415603013013,0.5660601311352585
High,25.477924234950194,0.8784266670087368,0.491617502320962,Vegetarian,3,0.6140621423113495,0.33546665021524785,3,0.9663240654856821,0.6570888104167429
Low,47.6868161638547,0.7300751666033292,0.40704088710878783,Vegan,3,0.577037379011083,0.2729966089096513,1,0.6882723647713459,0.7878770461710082
High,53.59793707597114,0.4129172856043057,1.0,Omnivore,5,0.5344300342488872,0.40978992798994845,3,0.9241542081658956,0.6150911894988396
Medium,56.115918051324144,0.07878207100391432,0.3311904310137942,Vegetarian,1,0.6730570055767372,0.3922932960221702,2,0.7531910214421569,0.6086383923695093
High,57.18210898486921,0.47690168974093766,0.839395498508674,Omnivore,5,0.752398165518857,0.4340592149669491,3,1.0,0.650465373577605
Medium,76.78341896896004,0.34889838519319194,0.6788432286901128,Vegan,4,0.869730719587793,0.9771820146009222,2,0.439226273378237,0.8829758435586748
High,79.11642640031371,0.5345441007480531,0.5292523808662707,Vegetarian,5,0.6940418725909958,0.8010994160938575,3,0.6218574437819088,0.7160307628445168
High,57.42489519112825,0.39275432188703957,1.0,Omnivore,2,0.6555502965941006,0.21962353207365515,3,0.8471252068660798,0.5422210529906748
Low,76.47727314077727,0.6747556906554043,0.5998031999591431,Omnivore,5,0.6261817917421165,0.5556133267642643,1,0.32788875182365784,0.6223311476076997
High,65.36492049946634,0.5281034758418217,0.5504998145522706,Omnivore,5,0.6474455345919385,0.42573965027781324,3,1.0,0.5771417369300087
Medium,60.96758959293857,0.8203450150475304,0.5799147331026159,Omnivore,3,0.6891283083041775,0.5948591604940637,2,0.8524824209049363,0.6785523399056734
Medium,73.59816235664945,0.283947417847384,0.9547575756112747,Omnivore,4,1.0,0.2782329609639505,2,0.4853172150586027,0.6232351519511332
Medium,61.08378072356874,0.4646270708685445,0.9650848353085919,Omnivore,2,0.6985740181684428,0.05698590358470329,2,0.6757844278749808,0.6162032488625785
Medium,90.86716765646644,0.11365783642607999,0.4719383619836771,Omnivore,4,0.9119535639086321,0.47885784019900157,2,0.38931436091697835,0.6905219977313476
Low,38.42383249808161,0.48168232245519205,0.43398879860419837,Omnivore,2,0.304145819091541,0.0,1,0.6051398564428871,0.4423879556300774
Medium,52.27243651361974,0.05583822087647439,0.6923330250733815,Vegan,5,0.4059229890277264,0.0,2,0.8660989372573398,0.6718388066154597
Medium,58.102216545690744,0.9777235118726436,0.6224880348896868,Omnivore,2,0.5036731913260826,0.8515088631379449,2,0.7688427758607779,0.5616944673990504
Medium,66.59179035686986,0.7905921286504128,1.0,Omnivore,5,0.6739589480737821,0.5163506628615177,2,0.9109006925642049,0.5780644784019499
High,79.01940730654633,0.7901114766364553,1.0,Vegetarian,3,0.9733605523413033,0.7700616108278381,3,0.5673297318468753,0.7641764334830015
Medium,59.63402149145765,0.08658735817935026,0.9240603229961157,Vegetarian,4,0.341471660263689,0.5151897265253922,2,0.7492008836228645,0.5690823379240296
Medium,38.66655525740689,0.5924454407904143,0.5313751922840743,Omnivore,1,0.5398874795944936,0.35726223311977273,2,0.6628357080096146,0.51239105470689
Low,72.63770844682506,0.8587637507018775,1.0,Vegetarian,5,0.6133273693050046,0.6948715348734446,1,0.2917093235215431,0.8060836525542019
Low,71.32438149212946,0.29071725300474527,1.0,Omnivore,2,0.573035048381917,0.7706557259467259,1,0.23418509025587983,0.5784143170593824
Low,30.87212010930891,0.5682083407874908,0.7491909779055312,Omnivore,1,0.41086202020083773,0.36804961577279355,1,0.5852551167835216,0.4895085178133128
Medium,59.942937994938006,0.814210898382868,1.0,Omnivore,2,0.524412394956125,1.0,2,0.7135925783887682,0.6173378399846331
Low,36.14787253979553,0.7682477776463164,0.9298443240987254,Omnivore,2,0.45676505621544383,0.0,1,0.5705975403010468,0.528253079764017
High,50.03023353746906,1.0,0.8218884788476675,Omnivore,3,0.5779226400948777,0.09891861937793373,3,0.9320276904809474,0.5493162040171893
Medium,46.457866095558,0.8793234248697198,0.544472547299301,Omnivore,4,0.6257361668752416,0.22302401176910663,2,0.8407342813247725,0.507866512596617
Medium,72.13897047362978,1.0,1.0,Omnivore,2,0.9850699377925043,0.20425843218914064,2,0.41216979595984266,0.6022300587575098
Medium,61.75245261258276,0.40552115520353593,0.5155586294205202,Vegetarian,1,0.27352179128264303,0.4281406378056126,2,0.8341686018322394,0.5246543546314901
Low,40.71613498865959,0.5687691025228773,0.9830690214148317,Omnivore,2,0.44804930902527157,0.052339057534234124,1,0.5848675905284568,0.4381691066395441
Medium,73.20098944436013,0.8906595260456108,1.0,Omnivore,3,0.5840575388355924,0.6344460074925816,2,0.4627396402164583,0.7347424932517517
Medium,38.49291264107379,0.6971398139457832,1.0,Omnivore,5,0.46853570187601196,0.3427999814319506,2,0.9137345241262648,0.4755997154492388
Medium,64.95170685706415,0.9955202282643788,0.7976745052637784,Vegetarian,4,0.3684082922134303,0.14977465471700757,2,0.911729752427369,0.5242308403089636
Medium,47.789839960626665,0.01367765110464414,0.431429967573555,Omnivore,3,0.4881026644829433,0.6281781671007783,2,0.737110697086003,0.47358563020464167
High,54.514843762042204,0.5551332153157906,0.3722978188762798,Vegetarian,4,0.1687350999383565,0.21364212172527172,3,1.0,0.6433230987291118
High,67.56406122057577,0.48102792627020247,1.0,Vegetarian,2,0.684333141421432,0.28166250344894084,3,0.9278765902883912,0.6778348184227561
Medium,67.82174098589293,0.2623158501655346,1.0,Omnivore,1,0.6793347146390597,0.6969858896742096,2,0.6759557322741135,0.6613622269914566
Medium,80.0545361033394,0.32252978249888575,1.0,Vegan,4,0.6660353666094398,0.6671319857725644,2,0.4645478179610395,0.8756276160867302
Medium,58.7661945049282,0.7091238408152291,0.4379910329130106,Vegetarian,4,0.5088868622350275,0.4901085209797531,2,0.9184059312125143,0.6368299306963396
Low,64.5967629444501,0.08475947327532185,1.0,Omnivore,5,0.571999136275806,0.24049159545095056,1,0.6725098532802809,0.5440115093260419
Medium,53.433940163935134,0.7416088339433383,1.0,Omnivore,2,0.22441990486315833,0.11136420141368553,2,0.7976565824194781,0.4159592465625497
Low,62.72984823934196,0.6934258420162734,0.7470278511316317,Omnivore,4,0.3680080847336064,0.7620150854672794,1,0.7628094155546624,0.48390122508187605
Medium,66.59229072012768,0.2508041325008964,0.9277867428744095,Omnivore,4,0.703552172059397,0.5328116419748271,2,0.8483689499759196,0.6783943552172004
Medium,58.52535228818436,0.25283378316516125,1.0,Omnivore,2,0.7988827109031024,0.5564542306263338,2,0.7605711461950093,0.6725582578181472
Low,32.943742738612556,0.6288605853445022,0.9011085037431075,Omnivore,5,0.486786953690977,0.3203092453889453,1,0.767125681983626,0.4943201410507552
High,64.97206344496342,0.9621711054836779,1.0,Vegetarian,2,0.24393143170858472,0.7447342766884086,3,0.9736574754790767,0.6570032773693119
High,65.46842216033185,1.0,0.44222520188044817,Omnivore,5,0.9026877891955154,0.5283329643684211,3,1.0,0.7136423750571845
Medium,49.79739785478074,0.8521395638544758,0.8297118554167094,Vegetarian,2,0.7581777031390439,0.34539618331207006,2,0.7347060799957286,0.5714839364090998
Medium,40.734194458912285,0.9648829941638531,0.8956023919676536,Omnivore,1,0.25794181652185266,0.5545922336543022,2,0.7463442505148823,0.5144102718432523
High,82.13818725755948,0.8813848953365112,1.0,Omnivore,2,0.6758334735739249,1.0,3,0.49956955054359253,0.7509850759556993
Low,67.37168266341602,0.9086555613403596,1.0,Vegetarian,1,0.5701811131099003,0.1888127709705149,1,0.5607695833498588,0.7621972049164961
Medium,56.56378453617435,0.8085132732604108,1.0,Vegetarian,5,0.6319866627357997,0.30677286662522874,2,0.9557073869793908,0.7165758384618975
Low,42.94450675278769,0.8946676243140136,0.7268009877016175,Omnivore,2,0.36875395946479306,0.4457619482494696,1,0.5552670895922167,0.5839820944387372
Medium,47.67277757367981,0.011626601285366633,1.0,Omnivore,5,0.5545506880084008,0.0,2,0.795151002928414,0.4953094880913684
Low,79.53885595179347,1.0,0.824975987886295,Omnivore,5,0.5349305374045519,0.9959351412171453,1,0.46050302775078805,0.6665149493741331
High,62.06492911302069,0.6735301628464783,0.7326385234211357,Vegetarian,4,0.4062980804015678,0.7556870861777238,3,0.9510641019557696,0.6405953620235328
High,51.7411939949894,0.9981829895748429,0.512054334447806,Omnivore,5,0.3422924790951033,0.4401923310130936,3,1.0,0.4855382611515121
Low,67.64533846836984,0.12720411933778086,1.0,Vegetarian,5,0.5130842918043524,0.7036223521908813,1,0.7121132593501724,0.7554979329220698
Medium,47.784027188305146,0.3959410958139741,1.0,Omnivore,3,0.5633157353359058,0.8502571240880099,2,0.7860393118647537,0.6149815997236894
High,82.51264545420568,0.571460663020991,0.6689049556182862,Omnivore,3,0.8742778749239778,0.7743631842973826,3,0.5230447480616538,0.7436953850711683
Medium,80.29200802345088,0.391658770500937,0.4575916281383267,Omnivore,3,0.9345894689541595,0.2895576063698608,2,0.37288434861810904,0.5997090239773635
High,53.00138893195835,0.32325561995088176,1.0,Omnivore,5,0.7463444094927267,0.7298078369999697,3,1.0,0.6532321177741314
Medium,50.5699462945371,0.805763832543007,0.8730797840074416,Omnivore,2,0.5845718694442114,0.6993557515389188,2,0.7695488387477504,0.6565071621981193
Medium,20.7280020196158,0.00924231458107816,1.0,Omnivore,3,0.0,0.23520606057019927,2,0.7067945391927561,0.3874095601381333
Low,37.77628842672948,0.3125054569852025,0.4411206612105997,Omnivore,5,0.29419232068907664,1.0,1,0.7621501571514853,0.48650318709151036
Low,39.90795337563365,0.17441054321641503,0.27056742487944935,Vegetarian,2,0.3424972851197583,0.30110807296583253,1,0.6294408388377011,0.576666040600402
Medium,62.02785511481079,0.5890389406083405,0.8025815364405555,Omnivore,2,0.6718505124936306,0.0,2,0.6786054921909099,0.6295768909849884
Medium,55.10649443337961,0.25425240261454385,0.3609984951320455,Vegan,4,0.36235524484512205,0.5370523588000957,2,0.9349813205203097,0.7520761271458212
Medium,39.81996768877138,0.25899845452809966,0.4608898395465644,Omnivore,5,0.6941961829050757,0.37586780315341684,2,0.8904125798976261,0.6196236703379114
Medium,55.78253936303164,0.4883381439953187,0.40489055763432646,Omnivore,4,0.47755624892575477,1.0,2,0.8730495764119957,0.7030983803484062
Medium,67.58005721471022,0.6526890393409257,0.5620324657336297,Vegetarian,2,0.6096435221081028,0.6701893930855569,2,0.8405047847110758,0.715040763310041
High,67.9175902487338,0.32130470456516363,0.4457326040650609,Vegetarian,3,0.6400617423148299,0.4935845950638298,3,0.8264227678388925,0.6602408439213939
High,31.50494578711678,0.37551145246549616,1.0,Omnivore,4,0.2119522321844331,0.0,3,0.9082224068657645,0.3807667743368025
Medium,58.076047792742536,0.2471747445945176,0.5689429524134482,Vegetarian,4,0.2337157134815891,1.0,2,0.7233993851802716,0.7596576173402732
High,39.249888345425845,1.0,0.6401470277196947,Vegetarian,2,0.6407157278383574,0.0,3,0.8882537679262235,0.6488060146498063
Medium,73.52593045710411,0.4971524999429203,1.0,Vegetarian,5,0.608316666596773,0.7535069155373731,2,0.5289219402219888,0.7566424008149091
Medium,71.76219624530248,0.6989900906310265,1.0,Omnivore,4,0.8435891949390704,0.0,2,0.40853324018376597,0.6665131004806036
High,46.52959160513312,0.4415428127159779,0.85068543858744,Vegetarian,3,0.3802216498997161,0.3002129453887124,3,0.8978005796448759,0.5770226345354007
Low,48.509321963994005,0.4904595251574879,0.9481098001808071,Vegetarian,3,0.35926754572751246,0.2976148099421101,1,0.6114241469534633,0.5828233036108675
Low,53.08099424252539,0.07411917438595805,1.0,Vegetarian,5,0.28181793219941753,0.23637440375084742,1,0.6997879515786213,0.5513366984825135
High,26.208099079029914,0.23474214592232695,1.0,Omnivore,5,0.0,0.10737644768307765,3,1.0,0.4722493233829495
Medium,65.03952260160865,0.4687335268214602,0.9678372836730698,Vegan,3,0.5613282636245848,0.5840562006325701,2,0.7559688940570622,0.8105264090497526
High,55.907331804898035,0.598659287518412,1.0,Omnivore,3,0.46153286060754495,0.32761284838668314,3,0.9070480560699626,0.5320627444169465
High,74.55262623851789,0.4368803196918277,0.9081606586180663,Omnivore,2,1.0,0.5858427356461458,3,0.4780124721224908,0.7190068415372853
Low,43.523861730561705,0.6876014289207337,0.49491016492123197,Omnivore,3,0.449594945478362,0.15428171891487913,1,0.6687907756949157,0.4881773096712526
High,50.71315577625103,1.0,1.0,Omnivore,2,0.7354396341701475,0.3499679706559799,3,1.0,0.5410271673734162
Medium,37.402121129413274,0.39564682119671246,0.7284834330601535,Omnivore,4,0.07364331356087578,0.603540645808636,2,0.7894346573099998,0.5041586531447043
Medium,44.9356415475862,0.6245586359173945,1.0,Omnivore,5,0.45972580557175907,0.23603199723102203,2,0.9053862927671549,0.4215440038291529
Medium,42.27027005897672,0.9629759423644857,0.25151916424546483,Omnivore,2,0.5328436375593821,0.8206769816599834,2,0.6939155342310892,0.5839875988655386
High,74.93960518269668,1.0,0.7722137774547189,Vegetarian,2,0.771845733024806,0.9159123180657104,3,0.6044890155673412,0.8277216145383955
Low,49.526072268729116,0.46355222330268575,1.0,Vegetarian,2,0.5252912368896163,0.6591154098140811,1,0.5888429619911664,0.5939991645873395
Medium,61.862635271169204,0.7374894844599194,0.5589632691141488,Omnivore,4,0.5687383283867591,0.5177387810755261,2,0.9126280566882521,0.6126044338510471
Medium,54.288548942072936,0.12813504025052402,1.0,Vegetarian,1,0.30401817704529294,0.16709825943696055,2,0.7229382951182437,0.5638639841021323
Medium,40.95802100980781,0.5121038554637992,1.0,Omnivore,2,0.13628440261922142,0.3709924645974097,2,0.7733076970038448,0.36448007671956006
Medium,57.47549365242536,0.27906027717993653,1.0,Vegetarian,2,0.7160891959964594,1.0,2,0.7337082995573712,0.7676100082253727
Low,68.98654997795393,0.1611636878961611,0.9086007949830683,Vegetarian,4,0.5577422830247601,0.3273508080035846,1,0.5699085822314748,0.7287348657414487
Low,41.883609111849715,0.42628090625453485,0.8563574946398871,Omnivore,3,0.33356834551195935,0.4371815257463523,1,0.6336989644338141,0.6496942308852345
Medium,72.13669186097069,0.23101455443361443,1.0,Omnivore,4,0.5892022104828691,0.3287883812744681,2,0.37275719873725766,0.5754322652834747
High,47.254186177834555,0.8989851081744855,1.0,Omnivore,2,0.2938547679361928,0.27293027793923375,3,0.8839592821235052,0.5054205274427176
Low,52.75524110890739,0.4562400440533355,0.8938700549999485,Vegetarian,1,0.23504297419312475,0.529628696722974,1,0.4488913811706797,0.6521044508936616
Low,67.96024684515072,0.5311446325646638,1.0,Vegetarian,5,0.9868110443031588,0.6756412184645254,1,0.7416489307434235,0.8078465761323355
High,50.04845764170768,0.346375938668157,0.9359189245422326,Omnivore,3,0.092772119656779,0.4522223124544057,3,0.8903336488733568,0.5004754363088619
Low,60.56362289003798,0.13977166109349448,1.0,Omnivore,1,0.7432094599508876,0.6866423336250135,1,0.4740484554388513,0.6171015271876168
High,55.279637568178615,0.7834154352601241,0.33378666244798383,Omnivore,4,0.7705707148518363,0.5969809063172952,3,0.9766495095380145,0.6154494437510973
Medium,61.94052010055728,0.9850097478294463,0.4486629712449989,Omnivore,3,0.6476952228404472,0.41780348787019916,2,0.9139542828253328,0.5324424013050386
High,24.28891341714754,0.29625058323772563,0.5729034130862283,Vegan,5,0.2078931258160639,0.4194088266035242,3,0.9748603227160488,0.6134102725455488
Low,32.55477277187876,0.28573142856578126,0.547653324743709,Omnivore,1,0.3721314875666015,0.0,1,0.5072988002538681,0.35713480696428446
Low,69.23950509070258,0.8694591165378875,1.0,Vegan,1,0.6125760935219426,0.4994569642696733,1,0.5765344897280958,0.7332067906321829
Medium,75.55772108473576,0.17227201225523694,0.5384026318928825,Vegetarian,5,0.9521020739869397,0.49033343550456165,2,0.4547850454930167,0.8347190019369746
High,46.34269944702718,1.0,1.0,Vegan,5,0.6873290206100504,0.4978866033138388,3,1.0,0.71530360409446
Medium,56.33957471743298,0.5242859833747512,0.5967637488480789,Omnivore,5,0.6718672856949878,0.0,2,0.800594465356189,0.5938769544964021
Low,64.42078879353453,0.40826677392642585,0.751027651707832,Omnivore,1,0.3140522520905541,0.4170131813610232,1,0.5520635324718629,0.5254314542761475
Medium,70.39826402488056,0.40968056435145583,0.6267363525644257,Omnivore,4,0.8390023788110917,0.723635457420315,2,0.4845975748343618,0.6731506231445704
Medium,29.58484092493727,0.2971171581278419,0.7272878219512336,Omnivore,4,0.5525361459179112,0.9875324884664343,2,0.8423328120040571,0.5313870436339624
Medium,46.70939629532434,0.3058025824494788,0.2921756818992056,Omnivore,4,0.5887390247081925,0.404164476265261,2,0.937777246917478,0.5500568266413388
Medium,55.011309302251874,0.8848030809601958,0.42473405208170817,Omnivore,4,0.7471368434029017,0.1338129474313498,2,0.9543280304675971,0.6499001289131363
High,70.54710295854073,1.0,1.0,Vegetarian,4,0.5596024988052292,0.7902081132591616,3,0.6146104467511017,0.6958553283486699
Medium,97.47645725582242,0.7697230078311506,0.6738828696839161,Omnivore,1,0.8799345276319721,0.6082247660150599,2,0.3162514186016512,0.7144212787403144
Low,56.57991409785423,0.7987491489520008,0.518414022045934,Omnivore,2,0.8278617569441071,0.06412948252804751,1,0.667991993116326,0.6245366762624597
Medium,38.89533806844017,0.257114663004145,0.9874589260670386,Omnivore,1,0.522103111210679,0.3789314557529363,2,0.6692971010807115,0.4622792485005286
Low,66.03402115801947,0.6180428120817557,0.42347128414735097,Omnivore,4,0.6108960341265119,0.9470613497518915,1,0.7063340836563927,0.5864687476044185
Medium,79.81493684311064,0.5600662389579509,0.836548506986394,Omnivore,3,0.7437638824989665,0.4246019544798484,2,0.5068031761441879,0.6484291270368012
Medium,61.62021181469251,0.7824416352001934,0.3311644460706895,Omnivore,3,0.6200826057388908,0.450077464479214,2,0.8782121062800486,0.6522291285355079
Low,46.40027182268561,0.3092561104732855,0.578808758431332,Vegetarian,1,0.4043662557440676,0.5945233747498331,1,0.6341134898288217,0.6287582866817651
Medium,74.36990912220028,0.7431786168698957,1.0,Vegetarian,2,0.7448257288984325,0.9265635472961331,2,0.3695375616602543,0.7766088671280068
Low,69.95318427747652,0.8822124118173135,0.4398692011046109,Omnivore,4,1.0,1.0,1,0.7453600962855299,0.7382063548317274
High,44.608787337065635,0.6021504761949288,1.0,Vegetarian,4,0.30533747931874833,0.16256457451177084,3,1.0,0.562041563674056
High,65.72138426301512,0.26662208736746146,1.0,Vegetarian,5,0.2984784885669635,0.5101326850256342,3,1.0,0.6097850897619929
Low,74.95898351488309,0.6160508223417928,0.4797852926995505,Omnivore,4,0.6170721098981159,0.0,1,0.2956952971738667,0.6198629537070605
High,77.7283506383834,0.645972487807026,1.0,Vegetarian,5,0.8881595133072233,0.5293297100272799,3,0.6183623457920598,0.7972463556925874
Medium,59.00326537035816,0.672225380547175,0.5925458802472797,Vegetarian,5,0.7103994677111006,0.17710372867331325,2,0.8764842341522361,0.6522213181569797
Low,54.628808307310216,0.9510329247486061,0.35724571266815713,Omnivore,4,0.331147926566986,0.49739312900581506,1,0.7388810812947567,0.5284157529703466
Low,78.40910733121893,0.585608317996847,0.3971126511533569,Vegetarian,4,0.7087651004050382,0.9191302736999464,1,0.2265568252266218,0.7742018289267231
Medium,41.84759245528672,0.46619023015553385,0.6177608580402962,Omnivore,2,0.5916340337978251,0.5558025527487739,2,0.7650890408901919,0.4865602181555153
Medium,66.57868936381509,0.6545848001914603,0.9627034325251931,Omnivore,2,0.6442894662180078,0.20692442715223153,2,0.651434787202329,0.6911020278134767
Medium,39.44960058953356,0.10349750359356769,0.5294272528509811,Vegetarian,5,0.18968143820728042,0.20924841014169354,2,0.7823769750543168,0.5443568733860735
Low,75.98064408389405,0.3535061889250146,1.0,Omnivore,5,0.5970562363579605,0.7715061700161012,1,0.3956985496684874,0.5986466662370772
Low,56.129317265832576,0.9189793255003985,0.9972528618942129,Vegetarian,4,0.8428928301808577,0.5052489366430102,1,0.7456759910227534,0.6740581746601034
Medium,79.02874853471204,0.7699426133637662,0.7453052746415929,Omnivore,3,0.6995597415592908,0.4475210208131307,2,0.44791753216723873,0.568430981873204
Low,67.3711913453329,0.013444043983416254,1.0,Omnivore,3,0.6842481655787929,0.6738159036350412,1,0.6170935210083898,0.6022007201447243
Low,41.65169654907105,0.20462547255901986,1.0,Omnivore,1,0.09677575413702327,0.5769398920198907,1,0.6170842164126568,0.4010561038166554
Low,81.36941598115865,0.782837266028899,0.49994307844881036,Omnivore,3,0.766289405980135,0.6212056856101231,1,0.3386465999383884,0.6672239640029364
High,83.26867899641594,1.0,0.7224473551396966,Vegetarian,4,1.0,0.39678721588701127,3,0.7343820382609471,0.8882588290578862
High,73.23429738898824,1.0,0.8294974260616345,Omnivore,3,1.0,0.7234775003137482,3,0.5729964143643062,0.683723978822135
Medium,48.5761820244567,0.2921768033820449,0.7408710378770521,Omnivore,1,0.5366006477396652,0.14606744070496241,2,0.6731531757356763,0.6823175764015461
High,55.409790684638864,1.0,0.819244598309268,Omnivore,2,0.8771344834729478,0.8584520714943944,3,0.8778836577668332,0.704849248074213
Medium,62.18140826108639,0.5529468935778924,0.6115339478440804,Omnivore,2,0.7425023973415414,0.0,2,0.8024386949894301,0.6826385871251537
Medium,49.4443440100285,0.6965390223878929,0.9144813660324916,Omnivore,3,0.9596219896482195,0.3145746967543808,2,0.8559897995815412,0.5575107775889265
Low,85.38519858694806,0.6967388627799079,1.0,Vegetarian,3,0.9872602673133078,0.44446205362677443,1,0.2339181152125453,0.7776433601652951
Medium,62.16489707589055,0.12274005467462046,0.8886459916510666,Vegetarian,1,0.8896460499474899,0.7317261884075457,2,0.6339737586415576,0.7430600774462117
High,19.44977929338964,1.0,0.2110106181778248,Omnivore,4,0.0,0.5920585330313708,3,1.0,0.3942893421891039
Medium,65.09033719134331,0.12287557989415265,0.802419577052661,Vegan,1,0.7281243549453172,0.3461435742546979,2,0.6511760029802643,0.8444297199105479
Medium,54.7776390477403,0.2548819564111836,0.630115082728077,Vegetarian,3,0.42512656078730593,0.17512943054750457,2,0.7406537119174196,0.5359306953016738
Medium,58.876101658223284,0.8136278802229802,0.785418978129239,Vegan,4,0.700969928703703,0.6838100955167394,2,0.8616963629461392,0.869814044625149
Low,54.47070951321451,0.6185969615011014,1.0,Omnivore,2,0.649242537875867,0.0,1,0.5915725421533418,0.503759809348812
High,72.1056962491003,1.0,0.8410598244039098,Omnivore,5,0.9978037062301757,0.67482983443027,3,0.7199191298222275,0.8024243534919604
Medium,76.79531667830072,0.6157361883740449,0.39795737523101543,Omnivore,4,0.9769116339780881,0.6298328466765087,2,0.4502252392428676,0.7296074834765072
Medium,64.2457974338798,0.37699323536663487,0.7600657252535299,Omnivore,3,0.3605864781030104,0.46972145864988046,2,0.6438247792402219,0.6102626035793233
Medium,54.91033219292761,0.9218454995477849,1.0,Omnivore,5,0.17894302102464626,0.20592539846370728,2,0.9376436700470565,0.4434016220381969
Medium,59.37994192786245,0.03625231751479485,1.0,Omnivore,4,0.5527811200750621,0.0,2,0.7685293078146228,0.5567754998070028
Low,60.293994248664426,0.8561302203530459,0.8148600447715031,Omnivore,2,0.7531273933049695,0.794601590398105,1,0.6690425352236216,0.627133151692425
Medium,47.963549402027446,0.23081778518778162,0.48958675986945255,Vegetarian,5,0.6064693863151807,0.5885163982910484,2,0.8811570444322051,0.7065307930382999
Low,68.68392972856853,0.8487363277539678,0.8085083115573877,Vegan,5,0.7002749808661517,0.555012464707181,1,0.7500069746917479,0.8448641120119319
Medium,66.900634857907,0.1391966134168856,0.8982053937077266,Vegetarian,2,0.7918434176094934,0.6263585254914557,2,0.6810252631412702,0.8314424739835546
High,83.1066185966501,0.8802189636905405,1.0,Omnivore,5,0.9955386485651466,0.6473458726774938,3,0.6966110349186897,0.7770574453624454
High,78.83024670432712,1.0,1.0,Omnivore,5,0.8019502207627549,0.9515795990806958,3,0.698036318717953,0.7369809857814351
Medium,49.714876236148044,0.4735396468988905,0.9428393112433537,Omnivore,2,0.6214821749010877,0.3546705824326627,2,0.730730760763412,0.5687017659165805
Medium,72.30447561763447,0.8465666738033929,0.8529765216562243,Omnivore,4,0.865043133984738,0.5930468778920197,2,0.4786880706732103,0.6807649142646305
Low,45.73569925358292,0.8046716178555584,0.5831680470504444,Omnivore,3,0.4503792591667108,0.4253215352635511,1,0.7010577094173959,0.4496340844345721
Medium,70.43898151411274,0.8364942087167792,1.0,Vegetarian,1,1.0,0.47151955243660537,2,0.250870907519758,0.7315184407336761
Low,52.25078701859838,0.9253297368745983,0.7561862594322281,Omnivore,3,0.2828138996474591,0.4075966950687523,1,0.7633319870259968,0.456645457862579
Medium,44.651201649366236,0.44683423051992865,1.0,Vegetarian,3,0.7765996017004436,0.33260321225453277,2,0.7721039288741521,0.7608116589952832
Low,64.20068014046106,0.17312543916515577,0.7781239749703495,Vegetarian,1,0.8510297320510897,0.32944740165507636,1,0.5747811228778467,0.7049268888268466
Low,19.881493077687885,0.047811063702479784,0.1674077490360168,Omnivore,3,0.6306712763707188,0.0,1,0.7084648479819844,0.4434399453841796
Medium,33.73536638392158,0.2464598696375051,0.8512549690096907,Omnivore,3,0.033522398164281764,0.22184224473038144,2,0.8027171189991092,0.4268609947461888
